code,name,entry_date,rank_t_minus_2,rank_t1,rank_t,rank_t_plus_1,open_T,high_T,low_T,close_T,is_limit_up_open,buy_price,buy_exec,buy_shares,buy_cost,cash_after_buy,exit_date,exit_reason,hold_days,rank_exit,close_exit,is_limit_up_exit,sell_price,sell_exec,sell_proceed,cash_after_sell,gross_pnl,net_pnl,net_pnl_pct
300766,每日互动,2025-02-19,32.0,4,7,21,57.6,70.5,56.0,69.38,False,57.6,57.6288,300,17293.826591999998,90547.83392155013,2025-02-20,not_limit_up,2,21,61.51,False,61.51,61.479245,18419.79659445,32024.11338370014,1126,1125.9700024500016,0.06510820473768758
600410,华胜天成,2025-02-19,154.0,9,50,114,10.96,11.19,10.29,10.87,False,10.96,10.96548,1800,19743.7853592,70804.04856235013,2025-02-20,not_limit_up_and_rank_drop,2,114,10.57,False,10.49,10.484755000000002,18848.024673300002,50872.13805700014,-896,-895.760685899997,-0.04536924756845576
002520,日发精机,2025-02-19,136.0,10,42,111,8.25,8.51,7.96,8.16,False,8.25,8.254125,2400,19815.84297,50988.20559235013,2025-02-20,not_limit_up_and_rank_drop,2,111,8.24,False,7.86,7.856070000000001,18830.057061600004,69702.19511860015,-986,-985.7859083999974,-0.049747361739413166
300946,恒而达,2025-02-19,4875.0,12,244,681,29.0,30.23,27.0,28.44,False,29.0,29.014499999999998,600,17413.922609999998,33574.28298235014,2025-02-20,not_limit_up_and_rank_drop,2,681,27.42,False,27.46,27.446270000000002,16446.294238000002,86148.48935660016,-968,-967.6283719999956,-0.05556636455041623
603300,海南华铁,2025-02-19,196.0,14,93,152,9.07,9.46,8.38,9.04,False,9.07,9.074535,2200,19969.966193099997,13604.31678925014,2025-02-20,not_limit_up_and_rank_drop,2,152,9.04,False,9.01,9.005495,19786.3332843,105934.82264090015,-184,-183.6329087999984,-0.009195454164736997
002426,胜利精密,2025-02-21,438.0,5,37,152,3.87,3.92,3.7,3.73,False,3.87,3.8719349999999997,5100,19752.79256055,86182.03008035014,2025-02-24,not_limit_up_and_rank_drop,2,152,3.56,False,3.63,3.628185,18479.68863345,32571.481307400158,-1273,-1273.1039270999972,-0.06445184513518472
300019,硅宝科技,2025-02-21,3105.0,11,178,412,19.5,20.12,18.6,19.1,False,19.5,19.50975,1000,19515.602925,66666.42715535015,2025-02-24,not_limit_up_and_rank_drop,2,412,18.15,False,17.7,17.69115,17668.151505,50239.63281240016,-1847,-1847.4514199999976,-0.09466535198015143
301336,趣睡科技,2025-02-21,1396.0,12,157,137,73.28,81.66,66.26,75.78,False,73.28,73.31663999999999,200,14668.327999999998,51998.09915535015,2025-02-24,not_limit_up_and_rank_drop,2,137,87.79,False,70.46,70.42477,14065.869046,64305.50185840016,-602,-602.4589539999979,-0.04107209451547566
300738,奥飞数据,2025-02-21,309.0,13,9,76,22.76,23.89,20.99,23.89,False,22.76,22.77138,800,18222.569131199998,33775.53002415015,2025-02-24,not_limit_up_and_rank_drop,2,76,22.19,False,22.19,22.178905000000004,17720.057938800004,82025.55979720017,-503,-502.5111923999939,-0.027576308740111355
601727,上海电气,2025-02-21,58.0,14,35,88,8.94,9.2,8.63,8.95,False,8.94,8.944469999999999,2200,19683.737350199997,14091.792673950156,2025-02-24,not_limit_up_and_rank_drop,2,88,8.84,False,9.04,9.03548,19852.2145272,101877.77432440018,168,168.4771770000043,0.008559206719870833
000158,常山北明,2025-02-25,65.0,1,5,19,27.47,29.83,27.01,28.17,False,27.47,27.483734999999996,700,19244.386084349997,82633.38824005018,2025-02-26,not_limit_up,2,19,27.41,False,27.41,27.396295000000002,19152.47587155,24271.89089380017,-92,-91.91021279999768,-0.004775949328658569
002085,万丰奥威,2025-02-25,234.0,2,48,111,21.19,21.45,20.62,20.67,False,21.19,21.200595,900,19086.259660649997,63547.128579400174,2025-02-26,not_limit_up_and_rank_drop,2,111,20.81,False,20.76,20.749620000000004,18650.3809446,42922.27183840017,-436,-435.878716049996,-0.022837304102523763
000816,智慧农业,2025-02-25,265.0,5,10,53,4.59,4.59,4.33,4.59,False,4.59,4.592295,4300,19752.792560550002,43794.33601885017,2025-02-26,not_limit_up_and_rank_drop,2,53,4.31,False,4.56,4.55772,19572.7183452,62494.990183600166,-180,-180.07421535000321,-0.009116392773224628
600100,同方股份,2025-02-25,60.0,7,58,143,9.53,10.22,9.21,9.35,False,9.53,9.534764999999998,2000,19075.250858999996,24719.085159850172,2025-02-26,not_limit_up_and_rank_drop,2,143,9.17,False,9.35,9.345325,18666.352155,81161.34233860017,-409,-408.89870399999563,-0.021436085272088096
600797,浙大网新,2025-02-25,38.0,9,90,204,10.88,11.67,10.69,11.0,False,10.88,10.885440000000001,1800,19599.670137600002,5119.41502225017,2025-02-26,not_limit_up_and_rank_drop,2,204,10.97,False,11.11,11.104445,19962.0165987,101123.35893730016,362,362.3464610999981,0.018487375479083842
601881,中国银河,2025-02-27,1482.0,1,2,14,15.58,17.5,15.36,17.5,False,15.58,15.58779,1200,18710.959604400003,82412.39933290015,2025-02-28,not_limit_up,2,14,16.34,False,16.34,16.33183,19572.7183452,30916.98416825016,862,861.7587407999963,0.04605636263558328
601995,中金公司,2025-02-27,1624.0,2,9,44,35.12,39.82,34.82,38.69,False,35.12,35.13755999999999,500,17574.050633999996,64838.348698900154,2025-02-28,not_limit_up,2,44,35.09,False,35.09,35.072455000000005,17513.43040425,48430.41457250016,-61,-60.620229749994905,-0.003449417041778333
002402,和而泰,2025-02-27,264.0,5,14,59,24.45,25.03,23.33,23.91,False,24.45,24.462224999999997,800,19575.650933999998,45262.69776490016,2025-02-28,not_limit_up_and_rank_drop,2,59,21.51,False,24.05,24.037975000000003,19205.380506,67635.79507850016,-370,-370.2704279999962,-0.018914846267354075
603667,五洲新春,2025-02-27,49.0,7,53,54,52.04,52.04,47.76,48.98,False,52.04,52.066019999999995,300,15624.805999999999,29637.89176490016,2025-02-28,not_limit_up_and_rank_drop,2,54,46.46,False,46.89,46.866555000000005,14040.906533500001,81676.70161200016,-1584,-1583.8994664999973,-0.10137082447615653
300403,汉宇集团,2025-02-27,72.0,8,42,103,20.31,23.76,20.18,21.09,False,20.31,20.320154999999996,900,18293.625941849998,11344.265823050162,2025-02-28,not_limit_up_and_rank_drop,2,103,20.06,False,21.55,21.539225000000002,19360.101606750002,101036.80321875017,1066,1066.4756649000046,0.05829766434986776
600206,有研新材,2025-03-03,163.0,3,8,46,20.69,22.56,20.0,20.8,False,20.69,20.700345,900,18635.89959315,82400.90362560017,2025-03-04,not_limit_up,2,46,20.12,False,20.12,20.10994,18075.4173702,24181.32236070018,-560,-560.4822229499987,-0.030075404739571317
603200,上海洗霸,2025-03-03,36.0,7,3,39,38.91,41.12,37.74,41.12,False,38.91,38.929455,500,19470.56691825,62930.33670735017,2025-03-04,not_limit_up,2,39,41.33,False,41.33,41.309335,20627.816432249998,44809.13879295018,1157,1157.2495139999992,0.05943584071582914
603663,三祥新材,2025-03-03,91.0,11,10,94,29.53,30.66,27.06,27.43,False,29.53,29.544764999999998,600,17732.1770577,45198.15964965017,2025-03-04,not_limit_up_and_rank_drop,2,94,24.68,False,24.68,24.66766,14780.795404000002,59589.934196950184,-2951,-2951.3816536999966,-0.16644214887412215
002167,东方锆业,2025-03-03,367.0,12,6,99,10.19,10.77,10.08,10.54,False,10.19,10.195094999999998,1900,19376.491704149998,25821.667945500176,2025-03-04,not_limit_up_and_rank_drop,2,99,10.0,False,9.98,9.975010000000001,18927.8807253,78517.81492225018,-449,-448.6109788499962,-0.0231523325119745
002298,中电鑫龙,2025-03-03,27.0,13,90,140,7.88,7.98,7.06,7.06,False,7.88,7.883939999999999,2500,19715.762955,6105.9049905001775,2025-03-04,not_limit_up_and_rank_drop,2,140,6.5,False,6.37,6.366815000000001,15896.120462500003,94413.93538475019,-3820,-3819.6424924999956,-0.19373546442093525
002049,紫光国微,2025-03-05,533.0,1,47,142,69.85,70.67,67.99,68.49,False,69.85,69.884925,200,13981.984999999999,80431.95038475019,2025-03-06,not_limit_up_and_rank_drop,2,142,69.76,False,69.05,69.015475,13784.291905,15279.13125865019,-198,-197.69309499999872,-0.014139129386850203
300458,全志科技,2025-03-05,146.0,3,46,131,48.96,51.25,46.58,47.12,False,48.96,48.98448,400,19599.6701376,60832.28024715019,2025-03-06,not_limit_up_and_rank_drop,2,131,47.12,False,48.3,48.27585,19285.236558,34564.36781665019,-314,-314.43357959999776,-0.016042799567161516
002031,巨轮智能,2025-03-05,28.0,4,7,30,10.5,11.2,10.4,10.77,False,10.5,10.50525,1900,19965.9629925,40866.31725465019,2025-03-06,not_limit_up,2,30,10.99,False,10.99,10.984505,20843.42777265,55407.79558930019,877,877.4647801499996,0.04394803198220941
688521,芯原股份,2025-03-05,1177.0,10,89,293,97.0,103.33,94.8,99.8,False,97.0,97.04849999999999,200,19415.522909999996,1494.8393536501899,2025-03-06,not_limit_up_and_rank_drop,2,293,93.97,False,99.54,99.49023000000001,19872.178540200002,75279.97412950019,457,456.65563020000627,0.02352013037798766
601177,杭齿前进,2025-03-05,156.0,8,9,12,19.94,21.34,19.86,20.77,False,19.94,19.94997,1000,19955.954991000002,20910.362263650186,2025-03-07,not_limit_up,3,12,23.91,False,23.91,23.898045,23866.977541499997,99146.95167100019,3911,3911.0225504999944,0.19598273058161528
300170,汉得信息,2025-03-07,328.0,1,9,74,24.93,26.58,22.66,23.1,False,24.93,24.942465,800,19959.9581916,79186.99347940019,2025-03-10,not_limit_up_and_rank_drop,2,74,21.17,False,22.97,22.958515,18342.9351444,19461.512122900196,-1617,-1617.0230472000003,-0.08101334840874128
300058,蓝色光标,2025-03-07,644.0,2,8,79,7.68,8.21,7.61,7.85,False,7.68,7.683839999999999,2600,19983.977395199996,59203.01608420019,2025-03-10,not_limit_up_and_rank_drop,2,79,7.36,False,7.79,7.786105,20217.5559651,39679.0680880002,234,233.57856990000437,0.011688292339447312
600986,浙文互联,2025-03-07,111.0,6,28,137,10.26,10.49,9.65,9.79,False,10.26,10.26513,1900,19509.5981241,39693.417960100196,2025-03-10,not_limit_up_and_rank_drop,2,137,9.37,False,9.41,9.405295,17846.82942135,57525.897509350194,-1663,-1662.7687027499996,-0.08522823956563201
300248,新开普,2025-03-07,2423.0,7,16,121,15.92,16.67,15.64,16.67,False,15.92,15.927959999999999,1200,19119.2860656,20574.131894500195,2025-03-10,not_limit_up_and_rank_drop,2,121,15.8,False,17.67,17.661165000000004,21165.846582600003,78691.7440919502,2047,2046.5605170000017,0.1070416808440476
600588,用友网络,2025-03-07,180.0,8,7,13,19.44,20.0,18.56,20.0,False,19.44,19.44972,1000,19455.554915999997,1118.5769785001976,2025-03-10,not_limit_up,2,13,18.03,False,18.03,18.020985000000003,17997.557719500004,96689.3018114502,-1458,-1457.9971964999932,-0.07493989263194724
002167,东方锆业,2025-03-11,261.0,3,96,221,10.49,10.77,10.27,10.48,False,10.49,10.495244999999999,1900,19946.94778965,76742.3540218002,2025-03-12,not_limit_up_and_rank_drop,2,221,10.29,False,10.64,10.634680000000001,20179.624340400005,38349.14878330022,233,232.67655075000584,0.011664769628100004
300451,创业慧康,2025-03-11,725.0,4,123,244,7.94,8.15,7.43,7.65,False,7.94,7.94397,2500,19865.882977499998,56876.471044300204,2025-03-12,not_limit_up_and_rank_drop,2,244,7.71,False,7.87,7.866065000000001,19639.59778875,57988.74657205022,-226,-226.28518874999645,-0.011390643396333602
603108,润达医疗,2025-03-11,706.0,7,71,189,23.97,24.88,23.18,23.29,False,23.97,23.981984999999998,800,19191.3436764,37685.127367900204,2025-03-12,not_limit_up_and_rank_drop,2,189,22.58,False,22.97,22.958515,18342.9351444,76331.68171645023,-848,-848.4085320000013,-0.044207875503960006
600589,大位科技,2025-03-11,69.0,8,5,11,7.5,8.56,7.5,8.56,False,7.5,7.503749999999999,2600,19515.602924999996,18169.52444290021,2025-03-12,not_limit_up,2,11,8.29,False,8.29,8.285855,21515.2168101,97846.89852655023,2000,1999.6138851000032,0.10246231657739079
002065,东华软件,2025-03-12,9.0,9,87,76,13.05,13.05,12.64,12.64,False,13.05,13.056525,1500,19590.662936250003,78256.23559030023,2025-03-13,not_limit_up_and_rank_drop,2,76,11.85,False,12.46,12.453770000000002,18656.370148500002,19037.34366685024,-934,-934.2927877500006,-0.04769071831771512
002196,方正电机,2025-03-12,10.0,10,41,39,10.66,10.66,9.8,9.94,False,10.66,10.665329999999999,1800,19203.353278199997,59052.882312100235,2025-03-13,not_limit_up,2,39,10.62,False,10.62,10.61469,19081.6036254,38118.94729225024,-122,-121.74965279999742,-0.006340020466019853
002277,友阿股份,2025-03-12,11.0,11,264,355,6.41,6.59,6.27,6.4,False,6.41,6.413205,3100,19886.89978065,39165.98253145024,2025-03-13,not_limit_up_and_rank_drop,2,355,6.11,False,6.35,6.346825,19649.57979525,57768.52708750024,-237,-237.31998540000131,-0.011933483248651669
603716,塞力医疗,2025-03-12,12.0,12,12,65,13.1,13.29,12.28,13.29,False,13.1,13.106549999999999,1500,19665.7229475,19500.25958395024,2025-03-14,not_limit_up_and_rank_drop,3,65,13.42,False,13.85,13.843075,20737.61850375,78506.14559125024,1072,1071.8955562500014,0.054505779376204724
000678,襄阳轴承,2025-03-12,14.0,14,8,14,11.94,12.58,11.2,12.58,False,11.94,11.945969999999999,1600,19119.2860656,380.973518350238,2025-03-14,not_limit_up,3,14,12.91,False,12.91,12.903545000000001,20618.832626400002,99124.97821765025,1500,1499.5465608000013,0.07843109599672923
000158,常山北明,2025-03-14,126.0,3,10,18,26.19,27.5,25.8,26.93,False,26.19,26.203095,700,18347.66914995,80777.30906770025,2025-03-17,not_limit_up,2,18,27.15,False,27.15,27.136425,18970.803353249998,23680.295419900252,623,623.1342032999964,0.033962581198042505
000723,美锦能源,2025-03-14,492.0,4,102,215,4.99,5.3,4.9,5.1,False,4.99,4.992495,4000,19975.970994,60801.338073700244,2025-03-17,not_limit_up_and_rank_drop,2,215,4.92,False,5.02,5.01749,20043.869052,43724.16447190025,68,67.89805799999885,0.003398986613486412
300248,新开普,2025-03-14,82.0,7,59,113,19.53,21.58,18.8,19.02,False,19.53,19.539765,1000,19545.6269295,41255.71114420025,2025-03-17,not_limit_up_and_rank_drop,2,113,19.44,False,18.78,18.77061,18746.208207,62470.372678900254,-799,-799.4187224999987,-0.04090013205426759
002361,神剑股份,2025-03-14,167.0,16,115,216,7.16,7.68,6.89,6.94,False,7.16,7.16358,2700,19347.468499799998,21908.242644400252,2025-03-17,not_limit_up_and_rank_drop,2,216,6.79,False,6.84,6.8365800000000005,18434.769604200003,80905.14228310026,-913,-912.698895599995,-0.04717407321838668
603629,利通电子,2025-03-14,45.0,17,94,186,34.37,35.64,31.78,34.92,False,34.37,34.387184999999995,500,17198.750577749997,4709.492066650255,2025-03-17,not_limit_up_and_rank_drop,2,186,34.58,False,34.4,34.3828,17169.051180000002,98074.19346310027,-30,-29.699397749995114,-0.001726834610208092
600839,四川长虹,2025-03-18,106.0,1,19,69,12.15,12.15,11.83,11.92,False,12.15,12.156075,1600,19455.554915999997,78618.63854710027,2025-03-19,not_limit_up_and_rank_drop,2,69,11.91,False,11.92,11.91404,19037.6827968,22243.023937850285,-418,-417.87211919999754,-0.021478293526150976
002896,中大力德,2025-03-18,186.0,5,108,88,83.23,86.4,80.57,81.8,False,83.23,83.271615,200,16659.323,42476.73902705028,2025-03-19,not_limit_up_and_rank_drop,2,88,82.99,False,81.86,81.81907000000001,16342.450186000002,38585.47412385029,-317,-316.87281399999847,-0.019020749762760376
000062,深圳华强,2025-03-18,1349.0,9,39,113,24.66,26.02,24.39,25.03,False,24.66,24.67233,800,19743.7853592,22732.95366785028,2025-03-19,not_limit_up_and_rank_drop,2,113,25.41,False,25.02,25.00749,19979.9842104,58565.45833425029,236,236.19885120000254,0.011963199908367172
000815,美利云,2025-03-18,39.0,11,10,83,16.26,17.47,16.26,16.74,False,16.26,16.26813,1200,19527.612526799996,3205.341141050285,2025-03-19,not_limit_up_and_rank_drop,2,83,15.75,False,17.05,17.041475000000002,20423.185299000004,78988.64363325029,896,895.5727722000083,0.04586186718785568
002164,宁波东力,2025-03-18,582.0,3,14,30,9.27,9.27,8.93,9.27,False,9.27,9.274634999999998,2100,19482.576520049995,59136.06202705028,2025-03-21,not_limit_up,4,30,11.4,False,11.4,11.394300000000001,23896.923561000003,25496.693995200305,4414,4414.347040950008,0.22657922253799928
002093,国脉科技,2025-03-20,56.0,4,5,24,13.88,15.76,13.28,15.76,False,13.88,13.88694,1400,19447.5485148,59541.09511845029,2025-03-21,not_limit_up,2,24,14.17,False,14.17,14.162915,19802.304494699998,45298.9984899003,355,354.7559798999973,0.018241681188249533
300817,双飞集团,2025-03-20,107.0,9,90,204,31.82,36.06,31.82,33.55,False,31.82,31.83591,600,19107.276463799997,40433.8186546503,2025-03-21,not_limit_up_and_rank_drop,2,204,29.9,False,31.92,31.904040000000002,19117.538848800003,64416.537338700306,10,10.262385000005452,0.0005370930294251104
002173,创新医疗,2025-03-20,255.0,14,97,221,11.98,13.29,11.78,12.44,False,11.98,11.98599,1600,19183.3372752,1599.7704342003017,2025-03-21,not_limit_up_and_rank_drop,2,221,11.83,False,12.83,12.823585000000001,20491.062943200002,84907.6002819003,1308,1307.7256680000028,0.06816987311642671
002406,远东传动,2025-03-20,160.0,12,8,85,9.35,9.74,9.34,9.74,False,9.35,9.354674999999999,2100,19650.710945249997,20783.1077094003,2025-03-24,not_limit_up_and_rank_drop,3,85,9.64,False,10.25,10.244875,21486.26899125,106393.86927315031,1836,1835.558046000002,0.09340924362045518
002204,大连重工,2025-03-24,13.0,11,7,13,7.65,7.65,7.52,7.65,False,7.65,7.653825,2600,19905.9149835,86487.95428965031,2025-03-25,not_limit_up,2,13,7.74,False,7.74,7.736130000000001,20087.7898806,28877.623724850313,182,181.87489710000227,0.009136726307268883
300065,海兰信,2025-03-24,62.0,9,26,67,19.24,20.99,18.4,20.62,False,19.24,19.249619999999997,1000,19255.394885999995,67232.55940365032,2025-03-25,not_limit_up_and_rank_drop,2,67,18.02,False,19.55,19.540225000000003,19514.822707500003,48392.44643235032,259,259.4278215000086,0.01347299409001633
603686,福龙马,2025-03-24,786.0,10,104,235,13.99,14.94,13.61,14.01,False,13.99,13.996995,1400,19601.6717379,47630.88766575031,2025-03-25,not_limit_up_and_rank_drop,2,235,13.29,False,13.98,13.97301,19536.7831218,67929.22955415031,-65,-64.88861610000095,-0.003310361328750254
002115,三维通信,2025-03-24,279.0,12,54,104,9.55,10.17,9.31,9.5,False,9.55,9.554775,2000,19115.282865,28515.604800750312,2025-03-25,not_limit_up_and_rank_drop,2,104,8.77,False,9.58,9.57521,19125.524454000002,87054.75400815031,10,10.241589000001113,0.0005357801436856274
002086,东方海洋,2025-03-24,44.0,13,79,116,3.65,3.72,3.38,3.51,False,3.65,3.6518249999999997,5400,19725.7709565,8789.833844250312,2025-03-25,not_limit_up_and_rank_drop,2,116,3.2,False,3.37,3.3683150000000004,18165.255428700002,105220.00943685032,-1561,-1560.5155277999984,-0.07911049617484178
600105,永鼎股份,2025-03-26,47.0,1,21,72,7.31,7.37,6.76,6.88,False,7.31,7.313654999999999,2700,19752.79256055,85467.21687630031,2025-03-27,not_limit_up_and_rank_drop,2,72,6.18,False,6.84,6.8365800000000005,18434.769604200003,25012.913856600324,-1318,-1318.022956349996,-0.06672590482129262
002639,雪人集团,2025-03-26,371.0,3,35,126,8.53,9.04,8.38,8.64,False,8.53,8.534265,2300,19634.69814285,65832.51873345031,2025-03-27,not_limit_up_and_rank_drop,2,126,8.11,False,8.43,8.425785,19354.112402849998,44367.02625945032,-281,-280.58574000000226,-0.014290300668675057
002570,贝因美,2025-03-26,232.0,5,103,162,5.05,5.42,4.98,5.28,False,5.05,5.052524999999999,3900,19710.758954249995,46121.75977920032,2025-03-27,not_limit_up_and_rank_drop,2,162,5.15,False,5.26,5.25737,20477.0881341,64844.11439355032,766,766.3291798500031,0.03887872514846866
002255,海陆重工,2025-03-26,496.0,6,95,102,8.25,8.45,7.87,7.97,False,8.25,8.254125,2400,19815.84297,26305.91680920032,2025-03-27,not_limit_up_and_rank_drop,2,102,8.1,False,7.87,7.866065000000001,18854.0138772,83698.12827075031,-962,-961.8290928000024,-0.04853838891719893
002165,红 宝 丽,2025-03-26,90.0,8,52,10,6.16,6.6,5.99,6.03,False,6.16,6.16308,3200,19727.7725568,6578.144252400321,2025-03-28,not_limit_up,3,10,6.73,False,6.73,6.726635000000001,21497.249198400004,105195.37746915032,1769,1769.4766416000057,0.08969470002279005
300260,新莱应材,2025-03-28,502.0,2,7,59,38.88,39.62,36.6,37.79,False,38.88,38.89944,500,19455.554915999997,85739.82255315033,2025-03-31,not_limit_up_and_rank_drop,2,59,36.54,False,37.75,37.731125,18841.03726875,27257.038632600328,-615,-614.5176472499988,-0.031585716773600093
002584,西陇科学,2025-03-28,2038.0,4,96,266,8.34,8.54,8.07,8.12,False,8.34,8.34417,2300,19197.348477300002,66542.47407585033,2025-03-31,not_limit_up_and_rank_drop,2,266,8.0,False,7.95,7.946025000000001,18252.09888525,45509.13751785033,-945,-945.2495920500005,-0.04923854943653888
603690,至纯科技,2025-03-28,1332.0,5,2,6,31.19,31.19,30.75,31.19,False,31.19,31.205595,600,18728.9740071,47813.500068750334,2025-03-31,not_limit_up,2,6,31.75,False,31.75,31.734125000000002,19015.722382500004,64524.85990035033,287,286.74837540000226,0.015310415578092974
600619,海立股份,2025-03-28,817.0,7,82,141,13.89,14.27,13.43,13.49,False,13.89,13.896945,1400,19461.559716900003,28351.94035185033,2025-03-31,not_limit_up_and_rank_drop,2,141,13.62,False,13.09,13.083455,18293.0251119,82817.88501225034,-1169,-1168.5346050000044,-0.06004321452125309
601890,亚星锚链,2025-03-28,108.0,8,46,110,9.96,10.62,9.52,10.17,False,9.96,9.96498,2000,19935.938988,8416.00136385033,2025-03-31,not_limit_up_and_rank_drop,2,110,9.46,False,9.86,9.85507,19684.516818,102502.40183025034,-251,-251.42217000000164,-0.012611503784764774
301396,宏景科技,2025-04-01,506.0,5,66,166,69.2,72.33,68.26,70.1,False,69.2,69.2346,200,13851.92,69026.79248905035,2025-04-02,not_limit_up_and_rank_drop,2,166,67.33,False,69.82,69.78509,13938.060982,25548.948865550345,86,86.1409820000008,0.00621870339996194
601519,大智慧,2025-04-01,,7,73,79,10.3,10.3,9.29,9.3,False,10.3,10.30515,1900,19585.6589355,49441.133553550346,2025-04-02,not_limit_up_and_rank_drop,2,79,9.57,False,9.13,9.125435000000001,17315.786675550004,42864.73554110035,-2270,-2269.872259949996,-0.11589460775484747
600095,湘财股份,2025-04-01,,8,85,27,8.34,8.34,7.59,7.65,False,8.34,8.34417,2300,19197.348477300002,30243.785076250344,2025-04-02,not_limit_up,2,27,8.24,False,8.24,8.23588,18917.898718800003,61782.634259900355,-279,-279.449758499999,-0.014556685202148397
300687,赛意信息,2025-04-01,1664.0,9,175,331,31.03,31.34,29.95,31.34,False,31.03,31.045514999999998,600,18632.8971927,11610.887883550346,2025-04-02,not_limit_up_and_rank_drop,2,331,31.01,False,30.71,30.694645,18392.8451769,80175.47943680035,-240,-240.05201579999994,-0.01288323620945258
600571,信雅达,2025-04-01,465.0,3,21,58,16.34,17.43,15.7,16.53,False,16.34,16.34817,1200,19623.6893412,82878.71248905035,2025-04-03,not_limit_up_and_rank_drop,3,58,17.62,False,16.91,16.901545000000002,20255.487589800003,100430.96702660035,632,631.7982486000037,0.032195691524403686
000837,秦川机床,2025-04-03,106.0,1,73,174,14.45,14.54,13.63,13.82,False,14.45,14.457225,1300,18800.030817749997,81630.93620885035,2025-04-07,not_limit_up_and_rank_drop,2,174,12.44,False,12.95,12.943525,16804.70794275,21912.46308230036,-1995,-1995.322874999998,-0.10613402149937538
000958,电投产融,2025-04-03,137.0,2,9,88,7.25,7.9,7.24,7.48,False,7.25,7.2536249999999995,2700,19590.66293625,62040.27327260036,2025-04-07,not_limit_up_and_rank_drop,2,88,7.08,False,6.93,6.926535,18677.332362150002,40589.79544445036,-913,-913.3305740999967,-0.04662070788885843
002006,精工科技,2025-04-03,2817.0,5,47,311,18.73,19.43,18.4,18.87,False,18.73,18.739365,1000,18744.9868095,43295.28646310036,2025-04-07,not_limit_up_and_rank_drop,2,311,16.97,False,16.97,16.961515,16939.4650305,57529.260474950366,-1806,-1805.5217789999988,-0.09632024804012967
002249,大洋电机,2025-04-03,296.0,8,166,306,7.19,7.31,6.97,7.03,False,7.19,7.193595,2700,19428.53331195,23866.753151150362,2025-04-07,not_limit_up_and_rank_drop,2,306,6.3,False,6.47,6.4667650000000005,17437.567154850003,74966.82762980036,-1991,-1990.966157099996,-0.10247640030940489
603985,恒润股份,2025-04-03,37.0,9,79,382,17.04,17.5,15.87,16.6,False,17.04,17.04852,1100,18758.9980116,5107.7551395503615,2025-04-07,not_limit_up_and_rank_drop,2,382,14.94,False,14.94,14.93253,16404.357217,91371.18484680036,-2355,-2354.6407946,-0.1255206057990923
300059,东方财富,2025-04-08,35.0,2,12,5,19.6,20.09,19.38,19.64,False,19.6,19.6098,1000,19615.68294,53140.61911680036,2025-04-09,not_limit_up,2,5,20.44,False,20.44,20.42978,20403.221286000004,34352.50652880035,788,787.5383460000048,0.040148403112392726
600095,湘财股份,2025-04-08,99.0,4,94,128,8.8,9.37,8.53,8.81,False,8.8,8.804400000000001,2200,19375.490904000006,33765.12821280035,2025-04-09,not_limit_up_and_rank_drop,2,128,8.77,False,8.6,8.5957,18885.956298,53238.46282680036,-490,-489.5346060000047,-0.025265662089570175
300189,神农种业,2025-04-08,307.0,6,8,25,4.4,5.17,4.13,5.17,False,4.4,4.402200000000001,4500,19815.84297,13949.28524280035,2025-04-09,not_limit_up,2,25,5.67,False,5.67,5.667165000000001,25469.089584750003,78707.55241155036,5653,5653.246614750002,0.28528923161677644
600598,北大荒,2025-04-08,343.0,1,2,9,15.5,16.7,14.75,16.7,False,15.5,15.50775,1200,18614.88279,72756.30205680036,2025-04-10,not_limit_up,3,9,18.4,False,18.4,18.3908,22040.270352,25652.783508300363,3425,3425.387562,0.18401338330425232
600354,敦煌种业,2025-04-09,8.0,8,107,209,7.15,7.69,6.7,7.1,False,7.15,7.153575,2700,19320.44689575,59387.105515800366,2025-04-10,not_limit_up_and_rank_drop,2,209,7.03,False,6.5,6.4967500000000005,17518.4214075,43171.204915800365,-1802,-1802.0254882499976,-0.0932703833391347
000831,中国稀土,2025-04-09,9.0,9,111,198,34.6,35.96,33.84,35.03,False,34.6,34.6173,500,17313.842595000002,42073.262920800364,2025-04-10,not_limit_up_and_rank_drop,2,198,34.63,False,34.0,33.983000000000004,16969.411050000002,60140.61596580037,-344,-344.43154499999946,-0.019893420141145705
603336,宏辉果蔬,2025-04-09,12.0,12,124,188,6.65,6.97,6.06,6.37,False,6.65,6.653325,3000,19965.962992499997,22107.299928300366,2025-04-10,not_limit_up_and_rank_drop,2,188,6.14,False,5.73,5.7271350000000005,17159.069173500004,77299.68513930037,-2807,-2806.8938189999935,-0.14058394378745334
000066,中国长城,2025-04-09,71.0,3,2,6,15.4,16.49,15.03,16.49,False,15.4,15.4077,1200,18494.786772000003,3612.5131563003633,2025-04-10,not_limit_up,2,6,16.4,False,16.4,16.3918,19644.588792,96944.27393130037,1150,1149.8020199999955,0.06216897951701324
002688,金河生物,2025-04-10,7.0,5,23,41,7.8,8.59,7.44,8.4,False,7.8,7.8039,2500,19515.602925,77428.67100630037,2025-04-11,not_limit_up,2,41,7.55,False,7.55,7.546225000000001,18841.03726875,96269.70827505036,-675,-674.5656562500008,-0.03456545302968142
