code,name,entry_date,rank_t,rank_t1,rank_t2,amount_t,amount_t1,amount_t2,prev_close,trigger_low,buy_price,buy_exec,buy_shares,buy_cost,cash_after_buy,exit_date,exit_reason,hold_days,sell_price,sell_exec,sell_proceed,cash_after_sell,gross_pnl,net_pnl,net_pnl_pct
002031,巨轮智能,2025-03-13,55,73,50,32.320824499400004,28.7497706326,29.878623340100003,10.3,9.52,9.579,9.5837895,1000,9588.7895,72436.59108650002,2025-03-14,sell_t1_close,2,9.9,9.895050000000001,9880.154950000002,101169.41898200002,291.36545000000115,291.36545000000115,0.030386051336302785
000678,襄阳轴承,2025-03-14,14,6,8,19.6205773076,22.1970865744,10.0953214327,13.84,12.46,12.871199999999998,12.877635599999998,700,9019.344919999998,92150.07406200001,2025-03-21,sell_drop7,6,17.01,17.001495000000002,11884.145453500003,104034.21951550002,2864.8005335000053,2864.8005335000053,0.31762844850821004
002261,拓维信息,2025-03-21,16,9,66,64.8261914292,86.7753863968,37.839921131,35.2,31.88,32.736,32.752368,300,9830.7104,94203.50911550003,2025-03-24,sell_t1_close,2,30.41,30.394795000000002,9104.3200615,103307.82917700002,-726.3903384999994,-726.3903384999994,-0.07388991323556834
600797,浙大网新,2025-03-24,19,4,2,42.90479503,59.01851825,53.36146972,14.15,12.74,13.1595,13.166079749999998,700,9221.255824999998,94086.57335200002,2025-03-25,sell_drop7,2,11.47,11.464265000000001,8011.9605145000005,82294.7519215,-1209.2953104999979,-1209.2953104999979,-0.13114214955640255
002195,岩山科技,2025-03-24,28,28,15,40.1211004479,38.9231982118,53.5308814356,6.25,5.81,5.8125,5.81540625,1700,9891.190625,84195.38272700002,2025-03-25,sell_t1_close,2,5.92,5.91704,10043.909032000001,92338.6609535,152.71840700000212,152.71840700000212,0.015439840641025167
002031,巨轮智能,2025-03-24,77,71,83,22.6579438821,22.1397143625,22.478291115700003,9.68,8.92,9.0024,9.0069012,1100,9912.59132,74282.79140700001,2025-03-25,sell_t1_close,2,8.88,8.875560000000002,9748.352884000002,102087.01383750001,-164.23843599999782,-164.23843599999782,-0.016568668141157445
000541,佛山照明,2025-03-26,75,29,9,19.0059869311,22.327601189499998,15.7420369775,8.58,7.96,7.979399999999999,7.983389699999999,1200,9585.06764,92501.94619750002,2025-03-27,sell_drop7,2,7.96,7.9560200000000005,9532.676776,102034.62297350002,-52.390863999999056,-52.390863999999056,-0.005465883598083723
601608,中信重工,2025-03-27,57,3,76,28.99444173,32.34120837,30.31931674,6.08,5.65,5.6544,5.6572271999999995,1700,9622.28624,92412.33673350002,2025-03-28,sell_drop7,2,5.15,5.147425000000001,8736.871877500002,101149.20861100002,-885.4143624999979,-885.4143624999979,-0.09201704672007324
603690,至纯科技,2025-04-03,88,71,20,19.95580361,23.56970171,34.61057722,31.43,28.91,29.229899999999997,29.244514949999996,300,8778.354484999998,92370.85412600002,2025-04-07,sell_t1_close,2,28.17,28.155915000000004,8433.327725500001,100804.18185150002,-345.02675949999684,-345.02675949999684,-0.03930426369652318
600126,杭钢股份,2025-04-07,31,1,21,37.66786424,50.49333446,31.34746786,12.2,10.98,11.345999999999998,11.351672999999998,800,9086.338399999999,91717.84345150003,2025-04-08,sell_t1_close,2,11.3,11.294350000000001,9021.444520000001,90949.51803150003,-64.89387999999781,-64.89387999999781,-0.007141917584755353
603169,兰石重装,2025-04-07,58,4,6,23.52380389,22.85751934,29.75021769,9.56,8.69,8.8908,8.8952454,1100,9789.76994,81928.07351150003,2025-04-08,sell_t1_close,2,9.15,9.145425000000001,10044.907532500001,100994.42556400003,255.13759250000112,255.13759250000112,0.02606165354892917
002570,贝因美,2025-04-17,5,1,17,38.1501709274,32.9279016818,33.9465790258,7.3,6.6,6.789,6.7923944999999994,1400,9514.352299999999,91480.07326400004,2025-04-18,sell_drop7,2,6.56,6.55672,9165.228592000001,100645.30185600003,-349.12370799999735,-349.12370799999735,-0.03669442721812996
002165,红 宝 丽,2025-04-21,5,1,2,42.4181951759,33.111059699,16.5781471144,11.88,11.0,11.048399999999999,11.053924199999999,900,9953.53178,90691.77007600003,2025-04-23,sell_drop7,3,11.93,11.924035,10715.899868499999,101407.66994450003,762.3680884999994,762.3680884999994,0.07659272159374163
600592,龙溪股份,2025-05-09,86,61,19,21.39086448,22.24479061,14.47630385,28.92,26.72,26.895599999999998,26.909047799999996,300,8077.714339999999,93329.95560450002,2025-05-12,sell_t1_close,2,27.88,27.86606,8346.458182,101676.41378650002,268.7438420000017,268.7438420000017,0.033269787799899066
000559,万向钱潮,2025-05-14,27,8,4,33.4777951579,47.42172703479999,32.716722276999995,9.56,8.71,8.8908,8.8952454,1100,9789.76994,91886.64384650002,2025-05-15,sell_t1_close,2,8.51,8.505745000000001,9341.9631805,101228.60702700002,-447.8067594999993,-447.8067594999993,-0.045742316953773
002640,跨境通,2025-05-16,11,9,2,28.9044247226,34.0960117352,26.470640915300002,5.19,4.77,4.8267,4.829113349999999,2000,9663.2267,91565.38032700002,2025-05-19,sell_t1_close,2,5.21,5.207395,10399.37521,101964.75553700002,736.1485100000009,736.1485100000009,0.0761804035912767
000420,吉林化纤,2025-05-20,51,6,22,29.657858963600003,25.6067993525,34.1789240494,5.04,4.59,4.6872,4.6895435999999995,2100,9853.04156,92111.71397700002,2025-05-21,sell_t1_close,2,4.46,4.45777,9346.955683,101458.66966000001,-506.0858769999995,-506.0858769999995,-0.05136341645553757
002229,鸿博股份,2025-05-30,23,8,48,32.8139187215,29.6439564618,30.409140296300002,19.17,17.54,17.8281,17.837014049999997,500,8923.507024999999,92535.16263500002,2025-06-03,sell_t1_close,2,16.54,16.53173,8252.599135,91294.81016500002,-670.9078899999986,-670.9078899999986,-0.07518432922396884
002639,雪人集团,2025-05-30,2,12,1,39.950278836399995,39.257620489699995,37.499744329,11.33,10.2,10.5369,10.542168449999998,900,9492.951604999998,83042.21103000002,2025-06-03,sell_t1_close,2,11.54,11.534229999999999,10365.426193,101660.23635800002,872.474588000001,872.474588000001,0.09190761991670357
603011,合锻智能,2025-06-03,80,13,11,24.59513243,33.04648187,16.08939889,20.4,18.4,18.971999999999998,18.981485999999997,500,9495.742999999999,92164.49335800002,2025-06-04,sell_t1_close,2,18.06,18.05097,9011.459515,101175.95287300002,-484.2834849999981,-484.2834849999981,-0.05100006234372583
002657,中科金财,2025-06-06,70,10,2,26.447964153,38.2649797704,26.595389095999998,27.13,25.21,25.2309,25.243515449999997,300,7578.054634999999,93597.89823800002,2025-06-09,sell_t1_close,2,24.51,24.497745000000002,7336.974176500001,100934.87241450003,-241.0804584999978,-241.0804584999978,-0.03181297445211648
002104,恒宝股份,2025-06-10,35,5,7,32.9755091127,33.367909366999996,33.1134247349,12.04,11.05,11.197199999999999,11.202798599999998,800,8967.238879999999,91967.63353450003,2025-06-11,sell_t1_close,2,11.47,11.464265000000001,9157.240588,101124.87412250003,190.0017080000016,190.0017080000016,0.021188429408719133
002366,融发核电,2025-06-19,9,9,1,37.9447238518,51.9174452128,32.9392142818,8.2,7.38,7.625999999999999,7.629812999999998,1300,9923.756899999997,91201.11722250003,2025-06-20,sell_drop7,2,7.49,7.486255000000001,9717.3993685,93748.93609100004,-206.35753149999618,-206.35753149999618,-0.020794295303626014
002190,成飞集成,2025-06-19,86,59,96,20.3518373137,29.815523512600002,22.680486030999997,38.5,34.67,35.805,35.8229025,200,7169.5805,84031.53672250004,2025-06-20,sell_t1_close,2,34.66,34.642669999999995,6916.605465999999,100665.54155700003,-252.97503400000096,-252.97503400000096,-0.03528449593389752
600610,中毅达,2025-06-25,98,77,20,32.66508987,30.57162115,12.1787882,17.27,16.01,16.0611,16.06913055,600,9646.47833,91019.06322700004,2025-06-26,sell_t1_close,2,17.78,17.771110000000004,10647.003334000003,101666.06656100004,1000.5250040000028,1000.5250040000028,0.10371919883844313
600110,诺德股份,2025-06-27,9,1,6,36.15275123,42.05501189,31.05837648,7.2,6.58,6.696,6.699348,1400,9384.0872,92281.97936100005,2025-06-30,sell_t1_close,2,6.99,6.986505,9766.325893,102048.30525400005,382.23869299999933,382.23869299999933,0.04073264504617981
002579,中京电子,2025-07-01,21,2,3,32.858037993800004,33.3178833475,36.155393454,15.15,13.65,14.0895,14.096544749999998,700,9872.581325,92175.72392900006,2025-07-02,sell_t1_close,2,14.18,14.17291,9906.115963,85021.06876700006,33.534638000000996,33.534638000000996,0.003396744670523238
