date,source,code,name,rank,heat
2026-03-18,pywencai_ths,601179,中国西电,29,14002771.0
2026-03-18,pywencai_ths,603601,再升科技,30,13802073.5
2026-03-18,pywencai_ths,002165,红宝丽,31,13748237.5
2026-03-18,pywencai_ths,601669,中国电建,32,13555455.5
2026-03-18,pywencai_ths,002837,英维克,33,13276482.0
2026-03-18,pywencai_ths,600879,航天电子,34,13273868.0
2026-03-18,pywencai_ths,000981,山子高科,35,13232961.0
2026-03-18,pywencai_ths,000988,华工科技,36,12299535.0
2026-03-18,pywencai_ths,300042,朗科科技,37,12109868.0
2026-03-18,pywencai_ths,002636,金安国纪,38,11746123.5
2026-03-18,pywencai_ths,002969,嘉美包装,39,11495665.0
2026-03-18,pywencai_ths,600307,酒钢宏兴,40,11433093.0
2026-03-18,pywencai_ths,603986,兆易创新,41,11414168.0
2026-03-18,pywencai_ths,001369,双欣材料,42,11229990.5
2026-03-18,pywencai_ths,600589,大位科技,43,11229000.0
2026-03-18,pywencai_ths,600602,云赛智联,44,11201056.5
2026-03-18,pywencai_ths,601789,宁波建工,45,10935783.0
2026-03-18,pywencai_ths,600930,华电新能,46,10909795.5
2026-03-18,pywencai_ths,300017,网宿科技,47,10783907.5
2026-03-18,pywencai_ths,002195,岩山科技,48,10760777.5
2026-03-18,pywencai_ths,002323,雅博股份,49,10621909.5
2026-03-18,pywencai_ths,000592,平潭发展,50,10143686.5
2026-03-18,pywencai_ths,000021,深科技,51,10011653.5
2026-03-18,pywencai_ths,300164,通源石油,52,9974101.0
2026-03-18,pywencai_ths,301308,江波龙,53,9943669.5
2026-03-18,pywencai_ths,688525,佰维存储,54,9919363.5
2026-03-18,pywencai_ths,600089,特变电工,55,9886465.5
2026-03-18,pywencai_ths,603618,杭电股份,56,9560965.0
2026-03-18,pywencai_ths,002594,比亚迪,57,9486403.5
2026-03-18,pywencai_ths,601138,工业富联,58,9291779.0
2026-03-18,pywencai_ths,603803,瑞斯康达,59,9243677.0
2026-03-18,pywencai_ths,300166,东方国信,60,9143178.0
2026-03-18,pywencai_ths,002413,雷科防务,61,9105092.5
2026-03-18,pywencai_ths,300394,天孚通信,62,9022835.5
2026-03-18,pywencai_ths,300475,香农芯创,63,8976026.5
2026-03-18,pywencai_ths,300442,润泽科技,64,8884711.5
2026-03-18,pywencai_ths,600703,三安光电,65,8787019.5
2026-03-18,pywencai_ths,002384,东山精密,66,8725167.5
2026-03-18,pywencai_ths,002156,通富微电,67,8695476.0
2026-03-18,pywencai_ths,603248,锡华科技,68,8586756.0
2026-03-18,pywencai_ths,600744,华银电力,69,8561450.0
2026-03-18,pywencai_ths,600691,潞化科技,70,8554702.0
2026-03-18,pywencai_ths,600667,太极实业,71,8491347.0
2026-03-18,pywencai_ths,002298,中电鑫龙,72,8386689.0
2026-03-18,pywencai_ths,000617,中油资本,73,8378602.0
2026-03-18,pywencai_ths,002490,山东墨龙,74,8371676.5
2026-03-18,pywencai_ths,001309,德明利,75,8330608.5
2026-03-18,pywencai_ths,300308,中际旭创,76,8280043.0
2026-03-18,pywencai_ths,601899,紫金矿业,77,8268866.0
2026-03-18,pywencai_ths,601872,招商轮船,78,8268173.5
2026-03-18,pywencai_ths,600875,东方电气,79,8126642.0
2026-03-18,pywencai_ths,301667,纳百川,80,8076697.0
2026-03-18,pywencai_ths,000620,盈新发展,81,8029005.5
2026-03-18,pywencai_ths,002471,中超控股,82,8003160.0
2026-03-18,pywencai_ths,000938,紫光股份,83,7976088.5
2026-03-18,pywencai_ths,000537,绿发电力,84,7893729.0
2026-03-18,pywencai_ths,000420,吉林化纤,85,7800932.0
2026-03-18,pywencai_ths,600683,京投发展,86,7656483.5
2026-03-18,pywencai_ths,300274,阳光电源,87,7543738.5
2026-03-18,pywencai_ths,002130,沃尔核材,88,7542124.5
2026-03-18,pywencai_ths,000601,韶能股份,89,7375500.5
2026-03-18,pywencai_ths,000818,航锦科技,90,7303457.0
2026-03-18,pywencai_ths,688158,优刻得,91,7286775.5
2026-03-18,pywencai_ths,300476,胜宏科技,92,7273152.0
2026-03-18,pywencai_ths,601012,隆基绿能,93,7182165.0
2026-03-18,pywencai_ths,002149,西部材料,94,7077580.5
2026-03-18,pywencai_ths,300113,顺网科技,95,7061477.0
2026-03-18,pywencai_ths,002639,雪人集团,96,6972853.0
2026-03-18,pywencai_ths,002151,北斗星通,97,6928593.5
2026-03-18,pywencai_ths,002310,东方新能,98,6921045.0
2026-03-18,pywencai_ths,002335,科华数据,99,6881638.5
2026-03-18,pywencai_ths,002432,九安医疗,100,6767869.0
2026-03-19,pywencai_ths,000617,中油资本,1,685399.0
2026-03-19,pywencai_ths,600726,华电能源,2,672355.0
2026-03-19,pywencai_ths,000815,美利云,3,583715.0
2026-03-19,pywencai_ths,600396,华电辽能,4,559718.0
2026-03-19,pywencai_ths,600759,洲际油气,5,519095.0
2026-03-19,pywencai_ths,600821,金开新能,6,495561.0
2026-03-19,pywencai_ths,002310,东方新能,7,446059.0
2026-03-19,pywencai_ths,600666,奥瑞德,8,403484.0
2026-03-19,pywencai_ths,002432,九安医疗,9,385481.5
2026-03-19,pywencai_ths,601899,紫金矿业,10,339612.5
2026-03-19,pywencai_ths,000601,韶能股份,11,326667.0
2026-03-19,pywencai_ths,600186,莲花控股,12,315863.0
2026-03-19,pywencai_ths,002202,金风科技,13,314994.5
2026-03-19,pywencai_ths,001896,豫能控股,14,308374.5
2026-03-19,pywencai_ths,601016,节能风电,15,304760.0
2026-03-19,pywencai_ths,601868,中国能建,16,302598.0
2026-03-19,pywencai_ths,002565,顺灏股份,17,299151.5
2026-03-19,pywencai_ths,601218,吉鑫科技,18,296202.0
2026-03-19,pywencai_ths,000539,粤电力A,19,295901.0
2026-03-19,pywencai_ths,000533,顺钠股份,20,294060.5
2026-03-19,pywencai_ths,600722,金牛化工,21,288295.0
2026-03-19,pywencai_ths,300332,天壕能源,22,282681.0
2026-03-19,pywencai_ths,601015,陕西黑猫,23,268808.5
2026-03-19,pywencai_ths,002506,协鑫集成,24,253605.5
2026-03-19,pywencai_ths,601857,中国石油,25,237430.5
2026-03-19,pywencai_ths,000988,华工科技,26,231066.0
2026-03-19,pywencai_ths,002015,协鑫能科,27,228046.5
2026-03-19,pywencai_ths,603629,利通电子,28,225108.5
2026-03-19,pywencai_ths,600370,三房巷,29,223428.0
2026-03-19,pywencai_ths,000890,法尔胜,30,220313.0
2026-03-19,pywencai_ths,603366,日出东方,31,220166.5
2026-03-19,pywencai_ths,300895,铜牛信息,32,211604.0
2026-03-19,pywencai_ths,300164,通源石油,33,210253.5
2026-03-19,pywencai_ths,300418,昆仑万维,34,205993.0
2026-03-19,pywencai_ths,600979,广安爱众,35,204178.0
2026-03-19,pywencai_ths,300059,东方财富,36,201898.5
2026-03-19,pywencai_ths,002470,金正大,37,198014.5
2026-03-19,pywencai_ths,600227,赤天化,38,193178.5
2026-03-19,pywencai_ths,001258,立新能源,39,192093.5
2026-03-19,pywencai_ths,600617,国新能源,40,189308.0
2026-03-19,pywencai_ths,300483,首华燃气,41,189269.5
2026-03-19,pywencai_ths,600410,华胜天成,42,188808.5
2026-03-19,pywencai_ths,000547,航天发展,43,179425.5
2026-03-19,pywencai_ths,603778,国晟科技,44,179066.5
2026-03-19,pywencai_ths,603993,洛阳钼业,45,178449.5
2026-03-19,pywencai_ths,603803,瑞斯康达,46,174962.0
2026-03-19,pywencai_ths,000968,蓝焰控股,47,174880.5
2026-03-19,pywencai_ths,000020,深华发A,48,174019.5
2026-03-19,pywencai_ths,002261,拓维信息,49,173585.5
2026-03-19,pywencai_ths,300317,珈伟新能,50,172959.0
2026-03-19,pywencai_ths,002323,雅博股份,51,171348.5
2026-03-19,pywencai_ths,002445,中南文化,52,168725.5
2026-03-19,pywencai_ths,603881,数据港,53,165891.0
2026-03-19,pywencai_ths,603687,大胜达,54,164854.0
2026-03-19,pywencai_ths,002490,山东墨龙,55,159376.5
2026-03-19,pywencai_ths,002109,兴化股份,56,150662.5
2026-03-19,pywencai_ths,600996,贵广网络,57,149770.5
2026-03-19,pywencai_ths,002594,比亚迪,58,149678.5
2026-03-19,pywencai_ths,002902,铭普光磁,59,148881.5
2026-03-19,pywencai_ths,600989,宝丰能源,60,147879.0
2026-03-19,pywencai_ths,601179,中国西电,61,143628.0
2026-03-19,pywencai_ths,600307,酒钢宏兴,62,142396.0
2026-03-19,pywencai_ths,688525,佰维存储,63,140910.0
2026-03-19,pywencai_ths,301396,宏景科技,64,139029.5
2026-03-19,pywencai_ths,600930,华电新能,65,138837.0
2026-03-19,pywencai_ths,300502,新易盛,66,136526.0
2026-03-19,pywencai_ths,002498,汉缆股份,67,135943.5
2026-03-19,pywencai_ths,601669,中国电建,68,133800.5
2026-03-19,pywencai_ths,600938,中国海油,69,131415.0
2026-03-19,pywencai_ths,002405,四维图新,70,130073.5
2026-03-19,pywencai_ths,002969,嘉美包装,71,126323.5
2026-03-19,pywencai_ths,002463,沪电股份,72,125506.5
2026-03-19,pywencai_ths,600089,特变电工,73,121692.0
2026-03-19,pywencai_ths,600589,大位科技,74,118649.0
2026-03-19,pywencai_ths,603387,基蛋生物,75,118326.5
2026-03-19,pywencai_ths,000938,紫光股份,76,117251.5
2026-03-19,pywencai_ths,002131,利欧股份,77,116127.0
2026-03-19,pywencai_ths,601398,工商银行,78,115746.0
2026-03-19,pywencai_ths,600256,广汇能源,79,114837.5
2026-03-19,pywencai_ths,601919,中远海控,80,114513.5
2026-03-19,pywencai_ths,300442,润泽科技,81,114362.5
2026-03-19,pywencai_ths,301308,江波龙,82,113828.0
2026-03-19,pywencai_ths,601088,中国神华,83,112229.0
2026-03-19,pywencai_ths,600408,安泰集团,84,112175.5
2026-03-19,pywencai_ths,601330,绿色动力,85,111908.0
2026-03-19,pywencai_ths,600744,华银电力,86,110044.5
2026-03-19,pywencai_ths,601138,工业富联,87,109364.0
2026-03-19,pywencai_ths,603601,再升科技,88,108515.0
2026-03-19,pywencai_ths,000537,绿发电力,89,108351.5
2026-03-19,pywencai_ths,600691,潞化科技,90,107051.0
2026-03-19,pywencai_ths,300166,东方国信,91,106742.5
2026-03-19,pywencai_ths,603693,江苏新能,92,103615.5
2026-03-19,pywencai_ths,601789,宁波建工,93,103396.5
2026-03-19,pywencai_ths,601012,隆基绿能,94,103219.5
2026-03-19,pywencai_ths,002165,红宝丽,95,101905.5
2026-03-19,pywencai_ths,000592,平潭发展,96,101715.5
2026-03-19,pywencai_ths,300505,川金诺,97,101068.5
2026-03-19,pywencai_ths,002716,湖南白银,98,100623.0
2026-03-19,pywencai_ths,001309,德明利,99,100027.5
2026-03-19,pywencai_ths,002384,东山精密,100,97925.0
